date,Lagged_Return_1d,High_Low_Range,Volatility_5d,Volatility_20d,Momentum_1d,Momentum_3d,High,Low
12/5/2023,0.02103686,0.066413159,0.006851154,0.005124941,-0.02846241,0.436425209,12.90300889,12.83659573
12/6/2023,-0.002207497,0.104362233,0.00654007,0.004964057,0.113848686,0.351037025,13.02634439,12.92198216
12/7/2023,0.008849449,0.142312224,0.005981947,0.00500509,-0.132824898,-0.047438622,12.95044492,12.8081327
12/8/2023,-0.010233904,0.056925431,0.00395122,0.005004765,-0.056925774,-0.075901985,12.8271078,12.77018237
12/11/2023,-0.004431372,0.104363146,0.004198522,0.00520426,0.142313957,-0.047436714,12.94095859,12.83659545
12/12/2023,0.011127704,0.09487451,0.004812464,0.005277654,-0.075901031,0.009487152,12.91249436,12.81761985
12/13/2023,-0.005869482,0.132825411,0.004728541,0.005231138,-0.14231205,-0.075899124,12.74172096,12.60889555
12/14/2023,-0.011070069,0.113849966,0.004418138,0.005290225,-0.094874382,-0.313087463,12.67530794,12.56145797
12/15/2023,-0.007462633,0.075899976,0.004398514,0.005289598,-0.151800156,-0.388986588,12.49504552,12.41914554
12/18/2023,-0.01203008,0.149778346,0.002273847,0.005210344,-0.094860077,-0.341534615,12.48156057,12.33178222
12/19/2023,-0.007609148,0.079881909,0.004181979,0.005289762,0.119822502,-0.12683773,12.49154568,12.41166377
12/20/2023,0.009685191,0.149778348,0.004170712,0.005272201,-0.00998497,0.014977455,12.5913981,12.44161975
12/21/2023,-0.000799338,0.089867391,0.004369184,0.005191219,0.089867592,0.199705124,12.61136926,12.52150186
12/22/2023,0.007200028,0.07988191,0.004511475,0.004590087,0.02995491,0.109837532,12.66129512,12.58141321
12/26/2023,0.002382777,0.24963121,0.004006291,0.004734159,0.259616852,0.379439354,12.9308965,12.68126529
12/27/2023,0.02060225,0.119999886,0.004237127,0.004839433,-0.041000366,0.248571396,12.89000034,12.77000046
12/28/2023,-0.003187961,0.049999237,0.004115714,0.004816723,0.090000153,0.308616638,12.93999958,12.89000034
12/29/2023,0.007020293,0.069999695,0.003996203,0.004607738,0.010000229,0.059000015,12.94999981,12.88000011
