date,Lagged_Return_1d,High_Low_Range,Range_Change,Volatility_5d,Volatility_20d,Volume,Volume_Change,Volume_MA5,Volume_MA20,Low,High
1/25/2023,-0.003796492,0.322575349,0.13282541,0.066885401,0.072745652,1138000,0.437776374,1008900,914740,12.0681079,12.39068324
1/26/2023,-0.004573131,0.294112176,-0.028463173,0.075603039,0.076898379,941600,-0.17258348,1035720,924040,12.15349547,12.44760764
1/27/2023,0.004594129,0.142312223,-0.151799953,0.083090253,0.074848815,929800,-0.012531861,1018160,923400,12.26734515,12.40965737
1/30/2023,-0.0030488,0.332062166,0.189749942,0.085123612,0.080832981,842400,-0.093998709,928660,943300,11.99220786,12.32427003
1/31/2023,-0.006880718,0.208725391,-0.123336775,0.081779826,0.079025207,466000,-0.446818613,863560,938035,12.05862046,12.26734586
2/1/2023,-0.004618868,0.199237654,-0.009487736,0.076608122,0.0790357,1574800,2.379399142,950920,953185,11.86886976,12.06810741
2/2/2023,-0.016241365,0.388987592,0.189749937,0.102271532,0.090241575,2698500,0.713550927,1302300,1015960,11.64117001,12.0301576
2/3/2023,-0.003144637,0.360525343,-0.028462249,0.088136692,0.093547474,1686100,-0.375171392,1453560,1059845,11.52731963,11.88784497
2/6/2023,-0.011829656,0.123337683,-0.23718766,0.113652164,0.095832665,1173400,-0.304074491,1519760,1072485,11.66963225,11.79296993
2/7/2023,-0.007980844,0.189750847,0.066413164,0.115926149,0.094948628,1152100,-0.018152378,1656980,1078235,11.45141965,11.6411705
2/8/2023,-0.012872027,0.189749942,-9.05E-07,0.117085085,0.090973535,1284600,0.115007378,1598940,1111680,11.47039509,11.66014503
2/9/2023,0.00162995,0.246675376,0.056925434,0.088899482,0.088855458,1317900,0.025922466,1322820,1138510,11.29013191,11.53680728
2/10/2023,-0.01057772,0.066413161,-0.180262215,0.069524601,0.094298975,434600,-0.670232946,1072520,1120135,11.29013248,11.35654564
2/13/2023,-0.015624916,0.208725389,0.142312228,0.067754185,0.090106198,1013300,1.331569259,1040500,1146765,11.17628203,11.38500742
2/14/2023,0.002506201,0.199237663,-0.009487726,0.068217553,0.082858857,659400,-0.34925491,941960,1132325,11.08140737,11.28064503
2/15/2023,-0.009166651,0.142312231,-0.056925433,0.07016897,0.083648419,1074300,0.629208371,899900,1114665,11.19525748,11.33756971
2/16/2023,0.005046225,0.199237657,0.056925426,0.060153921,0.08363709,1614100,0.502466723,959140,1154995,11.24269468,11.44193234
2/17/2023,0.009205027,0.094874517,-0.10436314,0.049024198,0.087681409,330400,-0.795303885,938300,1120635,11.242695,11.33756952
2/21/2023,-0.009121083,0.151799947,0.056925429,0.043786911,0.087681409,1147200,2.472154964,965080,1113500,11.38500686,11.53680681
2/22/2023,0.017573193,0.180262206,0.028462259,0.039915404,0.087836616,1155500,0.007235007,1064300,1131700,11.10986896,11.29013117
2/23/2023,-0.021381622,0.265649915,0.085387709,0.062718192,0.084941075,1730900,0.497966248,1195620,1161345,10.92960736,11.19525727
2/24/2023,-0.008403259,0.132825415,-0.1328245,0.06420735,0.084107353,1181400,-0.317464903,1109080,1173335,10.79678235,10.92960777
2/27/2023,-0.023728754,0.227699929,0.094874514,0.054666318,0.083125743,1586600,0.342982902,1360320,1206175,10.58805667,10.8157566
2/28/2023,-0.010416767,0.085387698,-0.142312231,0.07206737,0.081630538,919700,-0.420332787,1314820,1210040,10.63549419,10.72088189
3/1/2023,-0.008771897,0.189749935,0.104362237,0.072254475,0.081549245,1586100,0.724584104,1400940,1266045,10.83473169,11.02448163
3/2/2023,0.028318542,0.10436224,-0.085387695,0.059476798,0.083840821,476500,-0.69957758,1150060,1211130,10.88216959,10.98653183
3/3/2023,-0.00344232,0.237187649,0.132825409,0.070169044,0.070426844,1017400,1.135152151,1117260,1127075,10.77780644,11.01499409
3/6/2023,0.002590651,0.161287681,-0.075899968,0.062068888,0.056162571,1372700,0.349223511,1074480,1111405,10.85370689,11.01499457
3/7/2023,4.30E-08,0.113849964,-0.047437717,0.054912995,0.056614166,1056000,-0.230713193,1101740,1105535,10.92960739,11.04345736
3/8/2023,0.002584004,0.104363141,-0.009486823,0.057082918,0.058192509,783600,-0.257954545,941240,1087110,11.05294372,11.15730686
3/9/2023,0.010309227,0.199237657,0.094874516,0.05628886,0.058442316,1452900,0.854134763,1136520,1095525,11.01499386,11.21423152
3/10/2023,0.005102007,0.227699916,0.028462259,0.0532483,0.057196857,835600,-0.424874389,1100160,1071410,11.03396907,11.26166899
3/13/2023,0.004230113,0.151799959,-0.075899957,0.053417083,0.052473236,1094100,0.309358545,1044440,1104385,10.99602018,11.14782014
3/14/2023,-0.010109412,0.085387702,-0.066412257,0.060526795,0.0547422,1072100,-0.020107851,1047660,1107325,10.97704463,11.06243233
3/15/2023,-0.007659596,0.18026313,0.094875428,0.054253196,0.054237939,1213600,0.131983957,1133660,1135035,11.01499472,11.19525785
3/16/2023,0.0120069,0.227699931,0.047436801,0.059476773,0.055959715,1217400,0.00313118,1086560,1142190,11.02448208,11.25218201
3/17/2023,0.005084667,0.218213114,-0.009486817,0.057475826,0.0567082,1538200,0.263512403,1227080,1138395,11.02448216,11.24269527
3/20/2023,-0.000843102,0.104362244,-0.11385087,0.065181417,0.056109789,575400,-0.625926407,1123340,1150645,10.83473234,10.93909459
3/21/2023,-0.027004261,0.170774484,0.066412239,0.048840123,0.055991455,808200,0.404588113,1070560,1133695,11.00550673,11.17628121
3/22/2023,0.021682473,0.161287674,-0.00948681,0.049571826,0.055940669,694900,-0.140188072,966820,1110665,11.10038181,11.26166948
3/23/2023,0.007640133,0.161286763,-9.11E-07,0.040475342,0.050943168,977800,0.407108937,918900,1073010,11.16679454,11.3280813
3/24/2023,0.005897156,0.199237663,0.0379509,0.034469898,0.051089442,697500,-0.286663939,750760,1048815,11.03396966,11.23320732
3/27/2023,-0.008375115,0.199237675,1.20E-08,0.019443854,0.049643268,1069500,0.533333333,849580,1022960,11.28064571,11.47988338
3/28/2023,0.02195954,0.075899977,-0.123337699,0.05038218,0.050473748,443900,-0.584946237,776720,999170,11.39449511,11.47039509
3/29/2023,-0.000826515,0.142312222,0.066412245,0.050915347,0.050297461,376200,-0.152511827,712980,938675,11.44193216,11.58424439
3/30/2023,0.009925491,0.104362236,-0.037949986,0.055483768,0.050297461,475400,0.263689527,612500,938620,11.47039443,11.57475666
3/31/2023,-0.00081902,0.066413156,-0.03794908,0.054336031,0.051221389,384400,-0.191417753,549880,906970,11.52731915,11.59373231
4/3/2023,0.001639399,0.161287682,0.094874526,0.041136662,0.051221389,456800,0.188345473,427340,861175,11.66014539,11.82143307
4/4/2023,0.019639988,0.075899976,-0.085387706,0.041136662,0.05339505,366800,-0.197022767,411920,826715,11.74553256,11.82143254
4/5/2023,-4.47E-08,0.113849962,0.037949986,0.03735223,0.053001016,430000,0.172300981,422680,809035,11.7360447,11.84989466
4/6/2023,0.002407671,0.123337686,0.009487724,0.038304036,0.052099486,1042100,1.423488372,536020,788495,11.56526938,11.68860707
4/10/2023,-0.013610888,0.189750834,0.066413148,0.043992029,0.049660001,338200,-0.675463007,526780,763625,11.56526882,11.75501965
4/11/2023,0.005681822,0.142313132,-0.047437702,0.041680621,0.049643303,789400,1.334121821,593300,748390,11.6127071,11.75502023
4/12/2023,4.89E-08,0.094874514,-0.047438619,0.036127814,0.049084308,347100,-0.560298961,589360,712140,11.63168216,11.72655667
4/13/2023,-0.002421396,0.066412253,-0.028462261,0.046961237,0.051403841,268600,-0.226159608,557080,664890,11.54629489,11.61270714
4/14/2023,-0.009708693,0.132824514,0.066412261,0.047152494,0.0470742,734700,1.735294118,495600,640755,11.39449568,11.52732019
4/17/2023,-0.007352889,0.056924529,-0.075899985,0.038304393,0.045904817,222800,-0.696746972,472520,574985,11.43244486,11.48936939
4/18/2023,-0.003292248,0.085387697,0.028463168,0.029548594,0.04659113,802000,2.599640934,475040,586315,11.4893692,11.5747569
4/19/2023,0.007431871,0.113849965,0.028462268,0.031892679,0.045448467,716100,-0.107107232,548840,581710,11.33756962,11.45141958
4/20/2023,-0.010655716,0.094875421,-0.018974544,0.028776991,0.044953219,553400,-0.227202905,605800,574635,11.29961939,11.39449482
4/21/2023,-0.004970979,0.047436805,-0.047438616,0.027333583,0.046629346,859000,0.552222624,630660,568695,11.24269476,11.29013157
4/24/2023,-0.009159094,0.056925435,0.00948863,0.027333394,0.043759727,694300,-0.191734575,724960,568535,11.21423202,11.27115745
4/25/2023,-0.001680593,0.142313131,0.085387696,0.039461921,0.039057541,1074200,0.547169811,779400,568770,11.06243172,11.20474485
4/26/2023,-0.005892261,0.056924527,-0.085388604,0.039462052,0.040004331,341100,-0.682461367,704400,563630,11.15730682,11.21423134
4/27/2023,0.00084665,0.161287684,0.104363157,0.054253592,0.041183083,821400,1.408091469,758000,585890,11.19525795,11.35654564
4/28/2023,0.012690508,0.170774486,0.009486801,0.056368839,0.043778687,512600,-0.375943511,688720,587750,11.35654447,11.52731895
5/1/2023,0.015037435,0.132825406,-0.03794908,0.045003317,0.042995278,613500,0.196839641,672560,599205,11.42295685,11.55578226
5/2/2023,0.002469204,0.161287684,0.028462279,0.046768808,0.042995278,517100,-0.157131214,561140,602220,11.30910792,11.47039561
5/3/2023,-0.007389084,0.075899973,-0.085387711,0.03877121,0.042995278,465800,-0.099207117,586080,607170,11.28064456,11.35654454
5/4/2023,-0.009925645,0.085387695,0.009487722,0.043165402,0.043365559,755200,0.621296694,572840,623430,11.22371899,11.30910668
5/5/2023,-0.004177138,0.16128767,0.075899976,0.040807349,0.044805551,196200,-0.740201271,509560,581135,11.22371923,11.3850069
5/8/2023,0.006711425,0.104362247,-0.056925423,0.041136903,0.040848035,230800,0.176350663,433020,575765,11.42295795,11.52732019
5/9/2023,0.012500062,0.075899973,-0.028462274,0.035877359,0.040542415,546800,1.36915078,438960,563635,11.42295685,11.49885682
5/10/2023,-0.00246921,0.132824503,0.05692453,0.035116538,0.04098403,810500,0.482260424,507900,586805,11.51783243,11.65065694
5/11/2023,0.013201322,0.123337681,-0.009486822,0.031892728,0.040072248,1098500,0.355336212,576560,628300,11.63168208,11.75501976
5/12/2023,0.008957677,0.161287671,0.03794999,0.031892728,0.041458133,480900,-0.562221211,633500,615610,11.76450683,11.9257945
5/15/2023,0.014527814,0.085387699,-0.075899972,0.035116538,0.040001236,370700,-0.22915367,661480,623005,11.78348251,11.86887021
5/16/2023,-0.004773207,0.056925438,-0.028462261,0.041027089,0.041458071,215500,-0.418667386,595220,593680,11.77399554,11.83092098
5/17/2023,-0.003197375,0.075899975,0.018974537,0.04168022,0.042138131,867100,3.023665893,606540,601230,11.68860703,11.764507
5/18/2023,-0.005613593,0.075899977,1.88E-09,0.040586081,0.042663279,265000,-0.694383577,439840,586810,11.70758276,11.78348274
5/19/2023,0.001612965,0.047437711,-0.028462266,0.015589451,0.042663213,299600,0.130566038,403580,558840,11.73604488,11.78348259
5/22/2023,-1.23E-08,0.075899979,0.028462268,0.013417187,0.041685961,357000,0.191588785,400840,541975,11.76450763,11.84040761
5/23/2023,0.004830916,0.047437711,-0.028462269,0.015589425,0.042973,268400,-0.248179272,411420,501685,11.69809475,11.74553246
5/24/2023,-0.008012828,0.123337691,0.07589998,0.031034408,0.041739841,207000,-0.22876304,279400,494980,11.62219524,11.74553293
5/25/2023,4.03E-08,0.066412252,-0.056925439,0.031179112,0.040588971,309000,0.492753623,288200,469360,11.64117022,11.70758247
5/26/2023,-0.003231055,0.066412249,-3.01E-09,0.028462568,0.037900052,719800,1.329449838,372240,479720,11.63168197,11.69809422
5/30/2023,-0.000810437,0.104362247,0.037949998,0.031179127,0.036998686,724600,0.006668519,445760,485275,11.74553328,11.84989552
5/31/2023,0.012976584,0.246675362,0.142313115,0.07422138,0.048229871,2147900,1.964256141,821660,566815,11.65065658,11.89733194
6/1/2023,0.004003108,0.351037592,0.10436223,0.126863386,0.073649271,1586400,-0.261418129,1097540,622845,11.82143178,12.17246938
6/2/2023,0.023125978,0.056925435,-0.294112157,0.12879966,0.074488743,542900,-0.657778618,1144320,612230,12.2009325,12.25785794
6/5/2023,0.007014892,0.10436224,0.047436805,0.122495403,0.073586511,205100,-0.622214036,1041380,612675,12.09657012,12.20093236
6/6/2023,-0.004644007,0.180263127,0.075900887,0.116468474,0.075266985,1068200,4.208191126,1110100,654545,12.24837056,12.42863369
6/7/2023,0.018662617,0.094874517,-0.08538861,0.117085199,0.074894707,303300,-0.716064407,741180,642370,12.45709553,12.55197005
6/8/2023,0.009923565,0.085387696,-0.009486821,0.045992514,0.075013223,486700,0.604681833,521240,626180,12.32426968,12.40965737
6/9/2023,-0.011337875,0.113849958,0.028462262,0.037592852,0.074964261,317400,-0.347852887,476140,587125,12.38119494,12.4950449
6/12/2023,0.006880732,0.094874517,-0.018975441,0.03853876,0.074085413,575200,0.812224323,550160,591840,12.54248319,12.63735771
6/13/2023,0.01138954,0.0853877,-0.009486817,0.011619669,0.074085413,431200,-0.250347705,422760,594865,12.65633335,12.74172105
6/14/2023,0.00825832,0.085387698,-2.00E-09,0.012370059,0.073328589,890600,1.065398887,540220,628620,12.50453311,12.5899208
6/15/2023,-0.011913638,0.113850861,0.028463163,0.014388662,0.072913935,654900,-0.264653043,573860,618010,12.47606926,12.58992012
6/16/2023,-5.39E-08,0.075899974,-0.037950888,0.014388783,0.072913935,321200,-0.509543442,574620,620820,12.4381197,12.51401967
6/20/2023,-0.006028668,0.066412252,-0.009487722,0.017749902,0.072162883,395600,0.231631382,538700,625620,12.39068308,12.45709533
6/21/2023,-0.004548845,0.189749951,0.123337699,0.049933506,0.07364449,445800,0.126895854,541620,630060,12.50453396,12.69428391
6/22/2023,0.01904044,0.199237662,0.009487711,0.062430394,0.073850072,1233900,1.767833109,610280,678335,12.6847954,12.88403306
6/23/2023,0.014947605,0.161287669,-0.037949993,0.063147257,0.074285017,543600,-0.55944566,588020,695165,12.71325728,12.87454495
6/26/2023,-0.000736424,0.094874514,-0.066413155,0.05886861,0.073327001,318200,-0.41464312,587420,695625,12.81762042,12.91249494
6/27/2023,0.002947676,0.075899976,-0.018974538,0.055887894,0.072933441,434400,0.365179133,595180,681355,12.86505862,12.94095859
6/28/2023,0.00220435,0.085386795,0.009486819,0.054087351,0.073393202,315500,-0.273710866,569120,660900,12.86505866,12.95044546
6/29/2023,0.000733088,0.151799947,0.066413153,0.039689288,0.068207358,1632800,4.175277338,648900,635145,12.58992057,12.74172052
6/30/2023,-0.016117201,0.066412249,-0.085387699,0.033543462,0.043368195,407000,-0.750734934,621580,576175,12.60889473,12.67530698
7/3/2023,-0.00521229,0.066412252,3.00E-09,0.035877382,0.04281579,227800,-0.44029484,603500,560420,12.58992076,12.65633301
7/5/2023,-0.001496924,0.132825414,0.066413163,0.039461857,0.043105275,910700,2.997805092,698760,595700,12.64684587,12.77967129
7/6/2023,0.009745182,0.113849965,-0.01897545,0.038771452,0.039930157,605500,-0.335126826,756760,572565,12.53299561,12.64684557
7/7/2023,-0.010393516,0.113849964,-7.01E-10,0.030449055,0.039835121,289100,-0.522543353,488020,571855,12.6942832,12.80813317
7/10/2023,0.012753188,0.180262215,0.066412251,0.041027281,0.042482479,1194300,3.131096506,645480,607235,12.85557076,13.03583298
7/11/2023,0.017777751,0.066412253,-0.113849962,0.04102728,0.043759674,599700,-0.497864858,719860,621350,12.95993324,13.02634549
7/12/2023,-0.0007278,0.075899973,0.009487719,0.044802656,0.04432974,283600,-0.527096882,594440,606770,13.06429568,13.14019565
7/13/2023,0.008739992,0.085387702,0.009487729,0.045992278,0.04432974,514000,0.812411848,576140,610910,13.20660887,13.29199657
7/14/2023,0.01155241,0.06641225,-0.018975452,0.048376888,0.045082147,490200,-0.046303502,616360,590890,13.32045784,13.38687009
7/17/2023,0.007137642,0.075899976,0.009487726,0.007938,0.04566683,322400,-0.342309262,441980,574265,13.34892063,13.42482061
7/18/2023,0.002834906,0.056924531,-0.018975445,0.010817669,0.046540296,354800,0.100496278,393000,575945,13.36789646,13.42482099
7/19/2023,2.86E-08,0.170774492,0.113849961,0.045796128,0.047674175,1123700,2.167136415,561020,612350,13.21609607,13.38687056
7/20/2023,-0.002826885,0.085387702,-0.08538679,0.045796128,0.044244144,461600,-0.589214203,550540,613140,13.2160966,13.3014843
7/21/2023,-0.006378359,0.189750835,0.104363133,0.060154276,0.043234192,1011800,1.191941075,654860,602035,13.42481997,13.61457081
7/24/2023,0.023537712,0.142313132,-0.047437702,0.056369125,0.042146667,766200,-0.242735719,743620,613165,13.63354594,13.77585907
7/25/2023,0.011846739,0.113849962,-0.02846317,0.042110067,0.042124174,418300,-0.454058992,756320,618170,13.64303356,13.75688352
7/26/2023,-0.001377449,0.104362238,-0.009487724,0.04058647,0.041538091,655300,0.56657901,662640,629215,13.71893336,13.82329559
7/27/2023,0.004827552,0.18026221,0.075899973,0.038304366,0.044244179,333100,-0.491683199,636940,630095,13.69047103,13.87073324
7/28/2023,0.003431718,0.199237662,0.018975452,0.041136869,0.047634446,505800,0.518462924,535740,573745,13.86124594,14.0604836
7/31/2023,0.013679908,0.10436314,-0.094874522,0.045697771,0.046364353,864800,0.709766706,555460,596635,14.21228291,14.31664605
8/1/2023,0.018218609,0.151799947,0.047436807,0.043269555,0.045458863,1939500,1.242715079,859700,682220,14.00355869,14.15535863
8/2/2023,-0.011265726,0.180262223,0.028462276,0.036988808,0.047335075,1602300,-0.173859242,1049100,716800,13.85175967,14.0320219
8/3/2023,-0.008713078,0.151799948,-0.028462275,0.035877075,0.047713879,335400,-0.790675903,1049560,703295,13.74739572,13.89919567
8/4/2023,-0.009465936,0.294112169,0.14231222,0.071187574,0.06078082,826700,1.464818128,1113740,730175,14.12689626,14.42100843
8/7/2023,0.037542659,0.10436314,-0.189749029,0.071187575,0.060090994,762100,-0.07814201,1093200,708565,14.44947044,14.55383358
8/8/2023,0.009210531,0.113849963,0.009486823,0.076313678,0.05836119,403100,-0.471066789,785920,698735,14.43998428,14.55383424
8/9/2023,4.56E-08,0.199237658,0.085387696,0.07748423,0.058598151,506000,0.255271645,566660,709855,14.26920872,14.46844638
8/10/2023,-0.005867036,0.113849965,-0.085387693,0.081779607,0.057576644,485500,-0.040513834,596680,708430,14.15535927,14.26920923
8/11/2023,-0.013770459,0.189750836,0.075900871,0.046187787,0.05586654,649100,0.336972194,561160,716375,14.21228297,14.40203381
8/14/2023,0.009308475,0.227699933,0.037949097,0.052138214,0.056137227,1006300,0.550300416,610000,750570,14.46844703,14.69614697
8/15/2023,0.020421641,0.208725373,-0.01897456,0.043683794,0.052509265,427100,-0.575573885,614800,754185,14.39254585,14.60127122
8/16/2023,-0.006455824,0.142312225,-0.066413149,0.047247534,0.052624186,761600,0.783188949,665920,736080,14.46844631,14.61075853
8/17/2023,0.000649759,0.23718766,0.094875435,0.037592625,0.052262851,912100,0.197610294,751240,758605,14.2786973,14.51588496
8/18/2023,-0.006493405,0.218212196,-0.018975464,0.037592658,0.053279512,2019700,1.214340533,1025360,809000,13.37738334,13.59559553
8/21/2023,-0.063398782,0.113849969,-0.104362227,0.053079249,0.054394892,520300,-0.742387483,928160,796705,13.51020899,13.62405896
8/22/2023,0.002093577,0.0853877,-0.028462269,0.065868072,0.056213075,385700,-0.258696906,919880,795075,13.60508399,13.69047169
8/23/2023,0.004874666,0.237187648,0.151799948,0.072998246,0.056389765,390800,0.013222712,845720,781850,13.49123369,13.72842134
8/24/2023,0.002771975,0.123337686,-0.113849962,0.067621225,0.057413833,424600,0.086489253,748220,786425,13.72842136,13.85175904
8/25/2023,0.008984114,0.132824496,0.00948681,0.057943718,0.057543664,468500,0.103391427,437980,784560,13.77585822,13.90868272
8/28/2023,0.004109491,0.15179995,0.018975454,0.056368861,0.055798624,584400,0.247385272,450800,770540,14.02253348,14.17433343
8/29/2023,0.019099631,0.0853877,-0.06641225,0.056368861,0.058765645,606700,0.038158795,495000,703900,14.07945929,14.16484699
8/30/2023,-0.000669269,0.123337686,0.037949986,0.024188331,0.059391129,391900,-0.354046481,495220,643380,14.17433353,14.29767122
8/31/2023,0.009377032,0.094874514,-0.028463172,0.027333188,0.061275691,469000,0.196733861,504100,650060,14.36408401,14.45895852
9/1/2023,0.01128067,0.132825413,0.037950899,0.027333316,0.052689496,374400,-0.201705757,485280,627445,14.35459709,14.48742251
9/5/2023,0.001968605,0.085387703,-0.047437711,0.022250298,0.053748838,426000,0.137820513,453600,610640,14.43998504,14.52537274
9/6/2023,0.00261953,0.113849966,0.028462264,0.019673878,0.053748838,755700,0.773943662,483400,628270,14.59178472,14.70563469
9/7/2023,0.012410143,0.132824506,0.018974539,0.021634842,0.052642291,451900,-0.40201138,495400,625565,14.51588446,14.64870896
9/8/2023,-0.003871014,0.123336776,-0.00948773,0.019673549,0.052364844,401700,-0.111086524,481940,621375,14.56332137,14.68665814
9/11/2023,0.002590616,0.132825414,0.009488638,0.019673549,0.051516548,909400,1.263878516,588940,634390,14.4210094,14.55383482
9/12/2023,-0.009043809,0.161287675,0.028462261,0.017749663,0.047931806,520200,-0.427974489,607780,610085,14.68665892,14.84794659
9/13/2023,0.020208542,0.142312221,-0.018975455,0.014388756,0.045281277,868000,0.668589004,630240,632130,14.54434586,14.68665808
9/14/2023,-0.010862682,0.151799948,0.009487728,0.015001265,0.045372731,648600,-0.252764977,669580,626480,14.26920872,14.42100867
9/15/2023,-0.018087805,0.085387695,-0.066412253,0.029548577,0.040518894,707400,0.090656799,730720,616245,14.174333,14.2597207
9/18/2023,-0.011184236,0.161287674,0.075899979,0.031751212,0.03582776,734700,0.038592027,695780,551995,13.93714591,14.09843359
9/19/2023,-0.011310678,0.189749927,0.028462253,0.038304053,0.038133689,1097900,0.494351436,811320,580875,13.90868278,14.09843271
9/20/2023,-6.22E-08,0.132825412,-0.056924515,0.038771161,0.036499157,1037700,-0.054831952,845260,613475,14.14587154,14.27869696
9/21/2023,0.01278612,0.085387698,-0.047437714,0.046187573,0.029104381,610900,-0.411294208,837720,624480,13.91817131,14.00355901
9/22/2023,-0.019269122,0.237187641,0.151799943,0.05731887,0.038074634,1043100,0.707480766,904860,655405,13.42482014,13.66200778
9/25/2023,-0.024390316,0.132825408,-0.104362233,0.058715185,0.038074634,1168800,0.120506183,991680,690420,12.75120755,12.88403295
9/26/2023,-0.056944399,0.123337691,-0.009487717,0.056528264,0.03785939,1041100,-0.109257358,980320,713255,12.53299594,12.65633363
9/27/2023,-0.017672985,0.094874521,-0.02846317,0.060527064,0.037307949,844700,-0.188646624,941720,725155,12.81762133,12.91249585
9/28/2023,0.020239844,0.161287672,0.066413151,0.05425337,0.037812481,554400,-0.34367231,930420,733280,12.73223296,12.89352063
9/29/2023,-0.001469524,0.132825406,-0.028462267,0.023813687,0.036693341,373500,-0.326298701,796500,728505,12.83659496,12.96942037
10/2/2023,0.005886657,0.132824507,-8.98E-07,0.023813651,0.036693345,572400,0.53253012,677220,738405,12.85557104,12.98839555
10/3/2023,0.00146307,0.161287675,0.028463168,0.027333487,0.035109866,1064200,0.859189378,681840,770315,12.24837017,12.40965785
10/4/2023,-0.044558059,0.123337683,-0.037949993,0.017749543,0.034808338,1071200,0.006577711,727140,786090,12.44760738,12.57094506
10/5/2023,0.012996911,0.085387697,-0.037949986,0.027333191,0.036873654,462700,-0.568054518,708800,786630,12.30529528,12.39068298
10/6/2023,-0.014339581,0.256162191,0.170774494,0.064347202,0.045197443,560300,0.210935812,746160,794560,12.46658318,12.72274537
10/9/2023,0.026799361,0.094875422,-0.161286769,0.069199996,0.046479003,425200,-0.241120828,716720,770350,12.7132577,12.80813313
10/10/2023,0.006711426,0.085387699,-0.009487723,0.072751001,0.047924285,729100,0.714722484,649700,780795,12.79864536,12.88403306
10/11/2023,0.005925917,0.104362239,0.01897454,0.073612024,0.048513798,373400,-0.487861747,510140,756065,12.94095836,13.0453206
10/12/2023,0.012518405,0.123336782,0.018974543,0.070361008,0.048462516,374200,0.002142475,492440,742345,12.90300856,13.02634535
10/13/2023,-0.001454564,0.132825408,0.009488626,0.019673572,0.047036291,585300,0.564136825,497440,736240,12.95993286,13.09275826
10/16/2023,0.005098354,0.10436224,-0.028463167,0.018494513,0.047247339,489700,-0.163335042,510340,723990,12.77018314,12.87454538
10/17/2023,-0.016666686,0.227699928,0.123337687,0.051355436,0.05024083,959700,0.959771289,556460,717080,12.37170783,12.59940776
10/18/2023,-0.021370667,0.142313133,-0.085386795,0.047721347,0.050247907,944600,-0.015734084,670700,712425,12.12503242,12.26734556
10/19/2023,-0.026355382,0.27513763,0.132824497,0.071817264,0.057378832,1777600,0.881854753,951380,770760,11.71706996,11.99220759
10/20/2023,-0.022428484,0.094874519,-0.180263111,0.079207984,0.054292525,780800,-0.560756076,990480,757645,12.06810813,12.16298265
10/23/2023,0.014240502,0.113849961,0.018975442,0.077368319,0.054579723,280200,-0.641137295,948580,713215,11.9637445,12.07759447
10/24/2023,-0.007020333,0.170774501,0.05692454,0.070807631,0.054915031,853400,2.045681656,927320,703830,12.15349617,12.32427068
10/25/2023,0.020424283,0.180263119,0.009488618,0.070553019,0.054466756,452100,-0.4702367,828820,684200,12.04913235,12.22939547
10/26/2023,-0.007698241,0.180262205,-9.15E-07,0.040586261,0.054925802,917300,1.02897589,656760,702345,11.3944942,11.57475641
10/27/2023,-0.053529961,0.11384996,-0.066412244,0.034859321,0.055329711,380300,-0.585413714,576660,702685,11.41346913,11.52731909
10/30/2023,-0.004098343,0.104362241,-0.009487719,0.037592619,0.056025313,373400,-0.018143571,595300,692735,11.19525733,11.29961957
10/31/2023,-0.019753033,0.085387696,-0.018974545,0.044500399,0.057329262,688300,0.843331548,562280,673940,10.92011924,11.00550694
11/1/2023,-0.026028543,0.085387699,3.51E-09,0.039117783,0.058523317,461600,-0.329362197,564180,643460,11.1383319,11.2237196
11/2/2023,0.019827588,0.199237672,0.113849972,0.047247395,0.058668868,918200,0.989168111,564360,666235,11.65065766,11.84989533
11/3/2023,0.055790394,0.075899971,-0.1233377,0.050915307,0.054161503,455000,-0.504465258,579300,660970,11.83091956,11.90681953
11/6/2023,0.004803772,0.075899975,3.49E-09,0.05324851,0.05505509,284600,-0.374505495,561540,653940,12.02067004,12.09657001
11/7/2023,0.015936286,0.104362242,0.028462268,0.052224423,0.054336196,182200,-0.359803233,460320,626595,11.90682044,12.01118268
11/8/2023,-0.007058805,0.085387702,-0.01897454,0.052224423,0.05505509,348800,0.914379802,437760,625365,12.36222053,12.44760823
11/9/2023,0.036334935,0.085387694,-8.45E-09,0.011619673,0.056078173,572300,0.640768349,368580,635270,12.45709472,12.54248242
11/10/2023,0.007621881,0.056925432,-0.028462261,0.017234684,0.058525368,224000,-0.60859689,322380,617205,12.44760738,12.50453281
11/13/2023,-0.003025685,0.094875421,0.037949988,0.017749301,0.058765677,207800,-0.072321429,307020,603110,12.37170764,12.46658306
11/14/2023,-0.00303488,0.10436224,0.009486819,0.017749301,0.053986251,456000,1.194417709,361780,577925,12.6088954,12.71325764
11/15/2023,0.019786864,0.075899973,-0.028462267,0.018249412,0.054672936,319900,-0.298464912,356000,546690,12.67530723,12.75120721
11/16/2023,0.002985038,0.047437712,-0.028462261,0.024188333,0.042638184,560900,0.753360425,353720,485855,12.75120788,12.79864559
11/17/2023,0.003720305,0.180263118,0.132825407,0.049571798,0.045562874,293500,-0.476733821,367620,461490,12.4001699,12.58043302
11/20/2023,-0.017049661,0.094875418,-0.0853877,0.049571798,0.04569784,498300,0.697785349,425720,472395,12.5140195,12.60889492
11/21/2023,0.002262394,0.113849963,0.018974545,0.04993363,0.043433611,300600,-0.396748946,394640,444755,12.63735767,12.75120763
11/22/2023,0.011286692,0.085387699,-0.028462264,0.048840033,0.040086923,402000,0.337325349,411060,442250,12.77967082,12.86505852
